company_nmls_id,license_number,license_class,ofr_status,initial_approval_on,status_effective_on,source_clock,source_dataset,source_record_id,source_observed_on,firm_name,prim_address1,prim_address2,prim_city,prim_county,prim_state,prim_zip,phone,servicer_flag,raw_metadata
958425,MLD1000,MLS,Approved,2013-10-07,2013-10-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD1000,2026-08-27,Deephaven Mortgage LLC,3530 Toringdon Way Ste. 300,,Charlotte,,NC,28277,704-628-4108,,FL Mortgage Lender Servicer License
2555303,MBR7859,MBR,Approved,2025-03-25,2025-03-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7859,2026-08-27,"Definitive Lending, Inc.",2901 West Coast Hwy Suite 216,,Newport Beach,,CA,92663,714-609-6714,,FL Mortgage Broker License
2383214,MLD2626,MLD,Approved,2024-12-05,2024-12-05,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2626,2026-08-27,"Defy Mortgage, LLC",1030 16TH AVE S FL 2,,Nashville,,TN,37212,213-521-7230,,FL Mortgage Lender License
366401,MBR1607,MBR,Approved,2014-07-31,2014-07-31,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1607,2026-08-27,"Del Casale, John W.",1900 Camden Avenue Suite 101,,San Jose,,CA,95124,408-828-2880,,FL Mortgage Broker License
2377717,MBR5765,MBR,Approved,2022-10-07,2022-10-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5765,2026-08-27,Delarosa Financial Inc.,5114 Park Creek Ave,,North Charleston,,SC,29418,510-734-9500,,FL Mortgage Broker License
2093346,MLD2449,MLD,Approved,2023-06-27,2023-06-27,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2449,2026-08-27,DELIGHT FUNDING INC,"300 Spectrum Center Drive, Suite 970",,Irvine,,CA,92618,850-464-3969,,FL Mortgage Lender License
30998,MLD1314,MLS,Approved,2015-12-07,2015-12-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD1314,2026-08-27,Delmar Financial Company,1066 Executive Parkway Suite 100,,St. Louis,,MO,63141,314-434-7000,,FL Mortgage Lender Servicer License
1658614,MBR6219,MBR,Approved,2023-03-28,2025-01-27,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6219,2026-08-27,Delray Property Management LLC,1147 NW 9th Street,,Boynton Beach,,FL,33426,561-951-0073,,FL Mortgage Broker License
2426783,MBR6823,MBR,Approved,2023-11-17,2023-11-17,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6823,2026-08-27,Delta Mortgage Services Inc,403 Viola Court,,Bel Air,,MD,21015,443-655-1345,,FL Mortgage Broker License
391034,MBR1014,MBR,Approved,2011-10-25,2011-10-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1014,2026-08-27,Demesmin Mortgage and Lending,1650 SE 17 Street Ste 100,,Fort Lauderdale,,FL,33316,954-693-9299,,FL Mortgage Broker License
281331,MBR2124,MBR,Approved,2016-11-01,2016-11-01,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2124,2026-08-27,"DeMorett Enterprises, Inc.",2000 Old West Main Street Suite 326,,Red Wing,,MN,55066,651-388-5150,,FL Mortgage Broker License
2648724,MBR7773,MBR,Approved,2025-02-18,2025-02-18,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7773,2026-08-27,Denali Home Loans LLC,18000 W 9 Mile Rd,,Southfield,,MI,48075,734-306-7994,,FL Mortgage Broker License
1458114,MBR5749,MBR,Approved,2022-10-04,2022-10-04,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5749,2026-08-27,Denyce Hird-Krotz,520 Aspen Woods Dr,,Yardley,,PA,19067,215-919-7887,,FL Mortgage Broker License
5547,MBR8056,MBR,Approved,2025-07-08,2025-07-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8056,2026-08-27,"Derby Street Mortgage, Inc",10 Ouimet Lane,,Plymouth,,MA,2360,508-224-6210,,FL Mortgage Broker License
2442320,MBR6018,MBR,Approved,2023-01-18,2024-01-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6018,2026-08-27,DERROW & ASSOCIATES LLC,8031 TALLIHO DRIVE,,INDIANAPOLIS,,IN,46256,317-701-5115,,FL Mortgage Broker License
2418672,MBR5784,MBR,Approved,2022-10-17,2025-01-09,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5784,2026-08-27,Desh Capital LLC,2627 Chatham Circle,,Kissimmee,,FL,34746,407-460-7711,,FL Mortgage Broker License
127553,MBR226,MBR,Approved,2011-03-24,2011-03-24,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR226,2026-08-27,"Destiny Mortgage Group, Inc.",606  Bosley Avenue Ste E 1st Floor,,Towson,,MD,21204,410-584-2274,,FL Mortgage Broker License
2332836,MBR5724,MBR,Approved,2022-09-26,2022-09-26,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5724,2026-08-27,Destiny Mortgage Lending LLC,32 Jack Heard Rd. Ste 210A & 210E,,Dawsonville,,GA,30534,706-265-2203,,FL Mortgage Broker License
225548,MLD1719,MLD,Approved,2019-01-08,2019-01-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1719,2026-08-27,Developer's Mortgage Company,3435 Stelzer Road Suite 1SA,,Columbus,,OH,43219,614-523-0301,,FL Mortgage Lender License
1745949,MBR2636,MBR,Approved,2018-05-01,2018-05-01,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2636,2026-08-27,DeVore Financial Services,19046 Bruce B Downs Blvd Suite 234,,Tampa,,FL,33647,813-917-6547,,FL Mortgage Broker License
2538457,MBR6877,MBR,Approved,2023-12-12,2023-12-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6877,2026-08-27,DG Mortgage Brokers LLC,810 Travelers Blvd Ste C1,,Summerville,,SC,29485,407-755-9131,,FL Mortgage Broker License
1433994,MLD2363,MLS,Approved,2022-12-06,2022-12-06,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD2363,2026-08-27,DG PINNACLE FUNDING LLC,3401 SW 107th Ave,,Miami,,FL,33165,786-380-6621,,FL Mortgage Lender Servicer License
2625684,MBR7447,MBR,Approved,2024-07-24,2024-07-24,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7447,2026-08-27,DH Charters LLC,3230 SW 73 Ave Rd,,Miami,,FL,33155,305-799-0367,,FL Mortgage Broker License
2707324,MBR7892,MBR,Approved,2025-04-03,2026-01-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7892,2026-08-27,"DH MORTGAGE GROUP, LLC",32269 SW 197TH AVE,,HOMETEAD,,FL,33030,305-741-8559,,FL Mortgage Broker License
2644075,MBR7547,MBR,Approved,2024-09-30,2024-09-30,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7547,2026-08-27,DH Process Pros LLC,609 2nd St. 529,,West Palm Beach,,FL,33401,239-703-5950,,FL Mortgage Broker License
292856,MBR8325,MBR,Approved,2025-12-22,2025-12-22,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8325,2026-08-27,"DHA Financial, LLC",9085 E. Mineral Circle Unit 270,,Centennial,,CO,80112,303-733-3922,,FL Mortgage Broker License
14622,MLD63,MLS,Approved,2011-02-15,2011-02-15,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD63,2026-08-27,"DHI MORTGAGE COMPANY, LTD.",10700 Pecan Park Blvd. Ste 450,,Austin,,TX,78750,512-219-3414,,FL Mortgage Lender Servicer License
1696266,MBR2481,MBR,Approved,2017-12-12,2017-12-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2481,2026-08-27,DHL MORTGAGE INC.,4154 ERINDALE DRIVE,,NORTH FORT MYERS,,FL,33903,239-220-8475,,FL Mortgage Broker License
2428351,MBR5891,MBR,Approved,2022-11-22,2022-11-22,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5891,2026-08-27,Diamond Elite Mortgage LLC,546 NW University Blvd Suite 103,,Port St Lucie,,FL,34986,772-559-1413,,FL Mortgage Broker License
186805,MLD1442,MLS,Approved,2017-01-23,2017-01-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD1442,2026-08-27,DIAMOND RESIDENTIAL MORTGAGE CORPORATION,582 Oakwood Ave,,Lake Forest,,IL,60045,847-244-9301,,FL Mortgage Lender Servicer License
1796745,MBR3868,MBR,Approved,2020-11-05,2020-11-05,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3868,2026-08-27,"Digital Mortgage, LLC",108 King Lees Ct,,Lexington,,SC,29072,803-727-0319,,FL Mortgage Broker License
882666,MLD816,MLD,Approved,2012-05-14,2012-05-14,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD816,2026-08-27,"Digital Risk Mortgage Services, LLC",2301 Maitland Center Parkway Suite 165,,Maitland,,FL,32751,407-663-7797,,FL Mortgage Lender License
882666,MLD1897,MLS,Approved,2020-07-06,2020-07-06,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD1897,2026-08-27,"Digital Risk Mortgage Services, LLC",2301 Maitland Center Parkway Suite 165,,Maitland,,FL,32751,407-663-7797,,FL Mortgage Lender Servicer License
2601246,MBR7256,MBR,Approved,2024-04-26,2024-04-26,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7256,2026-08-27,DILENDER LLC,2019 NW 108 Lane,,Coral Springs,,FL,33071,305-467-8585,,FL Mortgage Broker License
803635,MBR2223,MBR,Approved,2017-02-24,2017-02-24,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2223,2026-08-27,DIMENSION MORTGAGE CORP.,1000 SKOKIE BLVD Suite 570,,WILMETTE,,IL,60091,586-321-3538,,FL Mortgage Broker License
2746598,MBR8233,MBR,Approved,2025-10-28,2025-10-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8233,2026-08-27,Dinerofacil LLC,3757 Tamiami Trail N,,Naples,,FL,34103,239-860-7763,,FL Mortgage Broker License
2533576,MBR6746,MBR,Approved,2023-10-04,2023-10-04,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6746,2026-08-27,"Direct Capital Mortgage, Inc.",2087 Vermont Lane,,Naples,,FL,34120,954-997-9240,,FL Mortgage Broker License
2010377,MBR3727,MBR,Approved,2020-08-03,2020-08-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3727,2026-08-27,"Direct Choice Lending, Inc.",748 Timbermill lane,,Orange Park,,FL,32065,904-349-8581,,FL Mortgage Broker License
1171053,MBR1532,MBR,Approved,2014-03-12,2023-01-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1532,2026-08-27,"DIRECT EXPRESS MORTGAGE, LLC",1425 CENTRAL AVENUE,,SAINT PETERSBURG,,FL,33705,727-686-0101,,FL Mortgage Broker License
1522405,MBR5389,MBR,Approved,2022-06-17,2022-06-17,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5389,2026-08-27,Direct Home Mortgages LLC,3250 W. Big Beaver Rd. Suite 229,,Troy,,MI,48084,248-842-3515,,FL Mortgage Broker License
306130,MLD504,MLD,Approved,2011-08-05,2011-08-05,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD504,2026-08-27,"Direct Lenders, LLC",1600 Kennesaw Due West Road Suite 610,,Kennesaw,,GA,30152,678-996-7077,,FL Mortgage Lender License
380119,MBR126,MBR,Approved,2011-02-14,2021-01-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR126,2026-08-27,"Direct Lending Group, Inc.",3443 Deltona Blvd.,,Spring Hill,,FL,34606,352-686-8296,,FL Mortgage Broker License
2287933,MBR4854,MBR,Approved,2022-01-03,2022-01-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4854,2026-08-27,Direct Mortgage Florida LLC,12051 Ryegrass Trail,,orlando,,FL,32824,407-480-9219,,FL Mortgage Broker License
1559635,MLD1611,MLD,Approved,2018-04-11,2018-04-11,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1611,2026-08-27,"Direct Mortgage Investors, Inc.",2875 S. Ocean Blvd,,Palm Beach,,FL,33480,630-862-1811,,FL Mortgage Lender License
832799,MLD1038,MLD,Approved,2014-01-13,2014-01-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1038,2026-08-27,"Direct Mortgage Loans, LLC",11011 McCormick Rd Suite 400,,Hunt Valley,,MD,21031,410-878-9730,,FL Mortgage Lender License
2783717,MLD2806,MLD,Approved,2026-06-26,2026-06-26,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2806,2026-08-27,Direct Path Mortgage LLC,2100 Ponce de Leon Blvd Ste. 1190,,Coral Gables,,FL,33134,305-305-1280,,FL Mortgage Lender License
2419164,MBR5901,MBR,Approved,2022-11-29,2022-11-29,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5901,2026-08-27,"Direct Rate Home Loans, Inc.",6985 S. Union Park Center Suite 150,,Cottonwood Heights,,UT,84047,801-520-2303,,FL Mortgage Broker License
2320473,MBR7797,MBR,Approved,2025-02-28,2025-02-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7797,2026-08-27,"Direct Rate, LLC",16500 San Pedro Ave. Suite 333,,San Antonio,,TX,78232,210-608-8073,,FL Mortgage Broker License
2375018,MBR7171,MBR,Approved,2024-04-02,2026-01-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7171,2026-08-27,DirectFi,6200 Canoga Avenue Suite 103,,Woodland Hills,,CA,91367,818-261-8436,,FL Mortgage Broker License
214519,MLD2020,MLD,Approved,2021-05-20,2021-05-20,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2020,2026-08-27,"DIRECTIONS EQUITY, LLC",2915 W Bitters Road Suite 102,,San Antonio,,TX,78248,210-257-0642,,FL Mortgage Lender License
2549384,MBR6839,MBR,Approved,2023-11-21,2023-11-21,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6839,2026-08-27,Distinctive Mortgage Inc.,8461 Lake Worth Rd. Suite 244,,Lake Worth,,FL,33467,954-447-7800,,FL Mortgage Broker License
2128918,MBR4541,MBR,Approved,2021-08-25,2021-08-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4541,2026-08-27,"District Home Loans, LLC",17 W. Jefferson St Ste.201,,Rockville,,MD,20850,877-343-0472,,FL Mortgage Broker License
1822647,MBR2944,MBR,Approved,2019-01-25,2022-01-27,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2944,2026-08-27,"Diversified Home Services, LLC",201 Townepark Cir Ste 200,,Louisville,,KY,40243,502-550-1436,,FL Mortgage Broker License
1719347,MBR2713,MBR,Approved,2018-06-26,2018-06-26,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2713,2026-08-27,DIVERSIFIED MORTGAGE BROKERAGE LLC,102 S 6th St,,Opelika,,AL,36801,334-391-7106,,FL Mortgage Broker License
2769266,MBR8219,MBR,Approved,2025-10-15,2026-01-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8219,2026-08-27,DIVERSIFIED REAL ESTATE & LOANS LLC,18012 NW 78th Avenue 18012 NW 78th Avenue,,Miami,,FL,33015,305-794-1248,,FL Mortgage Broker License
1446393,MBR3555,MBR,Approved,2020-04-03,2020-04-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3555,2026-08-27,"Diversion Lending, LLC",3675 Crestwood Parkway Suite 400,,Duluth,,GA,30096,678-231-5191,,FL Mortgage Broker License
1933581,MBR3508,MBR,Approved,2020-03-11,2026-01-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3508,2026-08-27,DIVINE FINANCIAL SERVICES CORP,100125 OVERSEAS HWY,,KEY LARGO,,FL,33037,786-975-4609,,FL Mortgage Broker License
1696842,MBR6124,MBR,Approved,2023-02-24,2025-01-09,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6124,2026-08-27,Divine Home Mortgage LLC,3350 Ridgelake Dr. #293,,Metairie,,LA,70002,504-261-7754,,FL Mortgage Broker License
1766341,MBR2784,MBR,Approved,2018-09-05,2024-01-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2784,2026-08-27,DIVINE MORTGAGE GROUP,"618 SW 3 Street, Suite 140",,Cape Coral,,FL,33991,888-577-3177,,FL Mortgage Broker License
1731159,MBR2624,MBR,Approved,2018-04-17,2018-04-17,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2624,2026-08-27,"Divito Lending, LLC",8704 SW Flutto Way,,Port St. Lucie,,FL,34987,800-286-3235,,FL Mortgage Broker License
2029225,MBR4742,MBR,Approved,2021-11-17,2026-01-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4742,2026-08-27,Dixon Link Capital LLC,4446-1A Hendricks Ave Ste 258,,Jacksonville,,FL,32207,904-635-0960,,FL Mortgage Broker License
1530761,MBR2111,MBR,Approved,2016-10-06,2016-10-06,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2111,2026-08-27,"DJM Enterprises of Miami-Dade, LLC","3440 HOLLYWOOD BLVD., SUITE 415",,HOLLYWOOD,,FL,33021,786-972-2037,,FL Mortgage Broker License
2155125,MBR4280,MBR,Approved,2021-05-20,2021-05-20,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4280,2026-08-27,DM GENERAL INC.,13882 SW 50 ST,,Miramar,,FL,33027,305-219-0792,,FL Mortgage Broker License
1674748,MBR2844,MBR,Approved,2018-11-05,2018-11-05,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2844,2026-08-27,"DM Partnership,  LLC",830 North John Young Parkway,,Kissimmee,,FL,34741,407-820-4240,,FL Mortgage Broker License
1674748,MLD1654,MLD,Approved,2018-08-08,2018-08-08,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1654,2026-08-27,"DM Partnership,  LLC",830 North John Young Parkway,,Kissimmee,,FL,34741,407-820-4240,,FL Mortgage Lender License
1674748,MLD2204,MLS,Approved,2022-03-25,2022-03-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD2204,2026-08-27,"DM Partnership,  LLC",830 North John Young Parkway,,Kissimmee,,FL,34741,407-820-4240,,FL Mortgage Lender Servicer License
46653,MBR669,MBR,Approved,2011-06-24,2011-06-24,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR669,2026-08-27,"DML Mortgage Enterprises, Inc.","334 Underhill Avenue, Building 2",,Yorktown Heights,,NY,10598,914-455-3700,,FL Mortgage Broker License
17372,MBR1707,MBR,Approved,2015-02-13,2015-02-13,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR1707,2026-08-27,DMN Mortgage Corp.,155  East Main  Street Suite 240,,Smithtown,,NY,11787,631-486-3770,,FL Mortgage Broker License
2595270,MBR7624,MBR,Approved,2024-11-18,2024-11-18,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7624,2026-08-27,DMV Home Mortgage LLC,23246 Minerva Dr,,Ashburn,,VA,20148,571-438-2793,,FL Mortgage Broker License
2612193,MBR7679,MBR,Approved,2024-12-18,2024-12-18,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7679,2026-08-27,DMV Residential Financing LLC,14151 A Robert Paris Court,,Chantilly,,VA,20151,703-608-9083,,FL Mortgage Broker License
2878508,MBR8726,MBR,Approved,2026-08-18,2026-08-18,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8726,2026-08-27,DNV CAPITAL GROUP LLC,10949 NW 59 ST 10949 NW 59 ST,,DORAL,,FL,33178,305-498-7311,,FL Mortgage Broker License
2403751,MBR6152,MBR,Approved,2023-03-07,2023-03-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR6152,2026-08-27,DNVR Lending LLC,2128 W 32ND AVE STE 200,,DENVER,,CO,80211,720-626-6045,,FL Mortgage Broker License
391127,MBR900,MBR,Approved,2011-08-30,2023-05-31,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR900,2026-08-27,"Dockerty Romer & Co., INC",70 se 4th avenue,,delray beach,,FL,33483,561-330-8000,,FL Mortgage Broker License
2660789,MBR7684,MBR,Approved,2024-12-20,2024-12-20,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7684,2026-08-27,DocVerify Processing LLC,4927 MIssion Lake Ct,,Richmond,,TX,77407,331-707-8872,,FL Mortgage Broker License
191698,MLD697,MLD,Approved,2011-11-15,2020-01-17,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD697,2026-08-27,"Dollars & Sense Mortgage, Inc.","180 Office Park Way, Suite 2000",,Pittsford,,NY,14534,585-262-3200,,FL Mortgage Lender License
351059,MBR511,MBR,Approved,2011-05-31,2011-05-31,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR511,2026-08-27,"Dolphin Home Mortgage, Inc",2308 sawgrass village dr,,ponte vedra beach,,FL,32082,904-280-9600,,FL Mortgage Broker License
2758127,MBR8417,MBR,Approved,2026-02-12,2026-02-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8417,2026-08-27,Doma Lending Co.,800 E Northwest Suite 111,,Palatine,,IL,60070,312-366-0779,,FL Mortgage Broker License
2649550,MBR8284,MBR,Approved,2025-11-25,2025-11-25,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8284,2026-08-27,"Doma Loans, Inc.","6701 KOLL CENTER PKWY STE 250, Ofc 219",,Pleasanton,,CA,94566,510-513-9369,,FL Mortgage Broker License
898795,MLD1796,MLD,Approved,2019-08-14,2019-08-14,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD1796,2026-08-27,"DOMINION FINANCIAL SERVICES, LLC",32 South St.,,Baltimore,,MD,21202,410-727-2345,,FL Mortgage Lender License
1988793,MBR3644,MBR,Approved,2020-06-03,2020-06-03,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR3644,2026-08-27,Dominion Mortgage LLC,3239 Old Winter Garden Rd Suite 9,,Orlando,,FL,32805,407-724-9127,,FL Mortgage Broker License
2609673,MBR8406,MBR,Approved,2026-02-06,2026-02-06,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8406,2026-08-27,DoMoRE Mortgages LLC,"2011 BOLTON RD, 103",,ATLANTA,,GA,30318,678-595-1892,,FL Mortgage Broker License
2823859,MBR8634,MBR,Approved - Surrender/Cancellation Requested,2026-06-19,2026-08-24,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8634,2026-08-27,"Doorbell Group, LLC",5075 S. Syracuse Street,,Denver,,CO,80237,303-796-1847,,FL Mortgage Broker License
2679016,MLD2653,MLD,Approved,2025-04-01,2025-04-01,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLD|MLD2653,2026-08-27,DOS MORTGAGE LLC,10681 Airport Pulling Rd N Suite 21,,Naples,,FL,34109,239-285-7118,,FL Mortgage Lender License
1722379,MBR2611,MBR,Approved,2018-04-10,2018-04-10,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR2611,2026-08-27,Dot Mortgage Company LLC,"323 Sunny Isles Blvd, Suite 700",,Sunny Isles,,FL,33160,786-660-3921,,FL Mortgage Broker License
2248999,MBR5090,MBR,Approved,2022-03-21,2025-01-09,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR5090,2026-08-27,DotLending LLC,2750 ne 185 st. Suite 306 2750 ne 185 st. Suite 306,,Aventura,,FL,33180,305-343-0819,,FL Mortgage Broker License
337051,MBR8008,MBR,Approved,2025-06-05,2026-01-12,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8008,2026-08-27,Dove Mortgage Corporation,22 Salinger Court,,Coto de Caza,,CA,92679,949-413-6572,,FL Mortgage Broker License
2481,MLD706,MLS,Approved,2011-11-28,2011-11-28,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD706,2026-08-27,"Dovenmuehle Mortgage, Inc.","1 Corporate Drive, Suite 360",,Lake Zurich,,IL,60047,847-550-7651,,FL Mortgage Lender Servicer License
2104340,MBR4966,MBR,Approved,2022-02-07,2022-02-07,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR4966,2026-08-27,"Dovetail Mortgage, LLC",10 Forbes Rd. Suite 290 East,,Braintree,,MA,2184,617-224-8277,,FL Mortgage Broker License
2819219,MBR8465,MBR,Approved,2026-03-09,2026-03-09,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8465,2026-08-27,"DOWN RANGE MORTGAGE, LLC",344 Hedgerow Ln,,Tarpon Springs,,FL,34688,727-422-1169,,FL Mortgage Broker License
3041,MBR476,MBR,Approved,2011-05-20,2011-05-20,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR476,2026-08-27,"Downs Financial, Inc.",1159 S Clayton Street,,Denver,,CO,80210,877-663-2307,,FL Mortgage Broker License
2723163,MBR8026,MBR,Approved,2025-06-18,2026-01-23,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR8026,2026-08-27,DPAZ CONSULTING LLC,2950 Loopdale Ln,,Kissimmee,,FL,34741,407-800-5086,,FL Mortgage Broker License
2240778,MLD2282,MLS,Approved,2022-08-05,2022-08-05,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MLS|MLD2282,2026-08-27,"DR. MORTGAGE, LLC",3250 W Commercial Blvd. STE 345B,,Fort Lauderdale,,FL,33309,(954) 928-8250,,FL Mortgage Lender Servicer License
2156920,MBR7805,MBR,Approved,2025-03-05,2025-03-05,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7805,2026-08-27,Dragon Mortgage LLC,146 Lakeview Drive South Suite 400,,Gibbsboro,,NJ,8026,856-275-1142,,FL Mortgage Broker License
2687226,MBR7755,MBR,Approved,2025-02-06,2025-02-06,nmls_active,FL_OFR_NMLS_PRR_141420,FL|NMLS|MBR|MBR7755,2026-08-27,DRD FINANCIAL AND INVESTMENT SERVICES LLC,854 Gairloch LN,,Fort Pierce,,FL,34947,954-628-2702,,FL Mortgage Broker License
